f1,acc,meanprec,meanrec
0.7824242664452282,0.8051948051948052,0.8309426229508197,0.7392592592592593
0.6641063075149171,0.7012987012987013,0.6690251572327044,0.6592592592592592
0.6724220434865261,0.7142857142857143,0.6845238095238095,0.6607407407407407
0.7480330644358132,0.7662337662337663,0.7442528735632183,0.7518518518518519
0.6989730423620026,0.7402597402597403,0.7279411764705883,0.6722222222222223
0.7478092353882286,0.7792207792207793,0.7787193973634652,0.7192592592592593
0.7635968475359507,0.7922077922077922,0.7912885662431942,0.7377777777777779
0.6405170443940923,0.6753246753246753,0.6417797888386123,0.6392592592592592
0.7115168585324316,0.75,0.7242424242424242,0.6992307692307692
0.6368737800910865,0.6842105263157895,0.6430976430976431,0.6307692307692307
